Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
2012-04-09,24.154150009155277,159.3699951171875,59.46449661254883,107.85619354248048,77.90068054199219,35.37461853027344,24.196422853243103,160.00999450683594,59.70338470009288,109.12031237733892,78.0489942592159,35.53375814690999,23.968154332801163,158.91000366210938,59.06635880018592,107.55966713656424,77.69168344568733,35.14159173386364,24.06115136470616,159.72000122070312,59.172525283398485,107.70793033952236,77.89393737281306,35.334831457999634,1578100.0,8245800.0,36908200,127555900,14374600.0,1126900.0
2012-04-10,23.832887649536133,161.10000610351562,58.50894546508789,106.04582977294922,78.78382873535156,34.61301803588867,24.14569867497065,161.5800018310547,59.66798108109235,107.94981869986589,79.07372322638511,35.47692066154938,23.799069369735463,158.47000122070312,58.32314740835965,105.93658509222992,78.05572092389104,34.57891576061997,24.12033657766448,159.66000366210938,59.43794249888557,107.64549338166375,78.17032905804781,35.38030080046002,1543900.0,14288500.0,69254200,235360300,14421300.0,2670600.0
2012-04-11,23.892066955566406,161.07000732421875,58.79207992553711,106.90420532226562,77.8399887084961,35.056339263916016,23.993518565331687,161.5399932861328,59.18137503299568,107.32557432323924,78.24449134855355,35.06770668981303,23.807522872399165,160.74000549316406,58.64167290680372,106.70912465561916,77.76582929107371,34.77216012083506,23.866703246852957,161.1999969482422,59.02211855723153,107.13049365659278,78.00853190381422,34.95403459895769,2472600.0,10005400.0,62950000,154133000,8713000.0,1917300.0
2012-04-12,24.20487594604492,162.6999969482422,59.46449661254883,108.30094146728516,77.5163803100586,35.5394401550293,24.21333051491018,163.1999969482422,59.52642931114212,108.38677740819834,78.03549103260846,35.556492376596,23.93433619253328,160.4600067138672,58.81862800581274,106.92757831944914,77.4085102077716,34.971081913404056,23.951245330263788,160.74000549316406,58.90710232520918,107.00561532274294,77.98155598146496,35.13022369537708,908600.0,9229900.0,57407400,154321500,9008500.0,1373400.0
2012-04-13,23.959701538085938,160.85000610351562,58.56203842163086,107.01344299316406,78.77040100097656,35.39166641235352,24.11188056298204,162.4600067138672,59.45563768033041,108.32439117848084,78.81085489406217,35.596275717253846,23.925883260311583,160.1699981689453,58.53549680505756,106.91199724299922,78.28500057575317,35.24957685818546,24.09497142409486,162.4499969482422,59.26099690874061,108.0512735003962,78.3052249505291,35.48828626849282,2228100.0,10041000.0,55227500,169246700,8607700.0,2097600.0
2012-04-16,23.722980499267575,160.4600067138672,57.90731430053711,106.94317626953124,78.65571594238281,35.8747673034668,23.87515953742936,161.17999267578125,58.88939462466984,107.71568774550616,79.28269666560448,36.085061388699565,23.655345550367272,159.52999877929688,57.721516232479146,106.57642382682197,78.58829971114442,35.499650995689535,23.866704967248776,160.50999450683594,58.8540035521602,107.55962566295987,78.67594029740145,35.60764043624538,1860900.0,6670500.0,57588000,147825300,7735000.0,1973400.0
2012-04-17,23.832887649536133,160.25,59.08405685424805,108.52725982666016,78.60855865478516,36.18167495727539,23.8582497468423,160.9600067138672,59.26985496855064,108.74574918438114,78.76362068403832,36.33513189765454,23.756798132528964,158.75,58.06658520435988,107.45041091590892,78.37259916986167,35.81792613627919,23.824433079585965,160.5399932861328,58.15506628273511,107.5596555947694,78.56136675780046,36.09642037880454,1754300.0,7587100.0,47362400,147877600,5398600.0,1524000.0
2012-04-18,23.6046199798584,159.30999755859375,58.93363952636719,108.1605224609375,78.83778381347656,35.937286376953125,23.714526168225557,160.1199951171875,59.278694071246925,108.52727505717644,78.95913514620737,36.17599793277038,23.536985030276057,159.07000732421875,58.756690900844326,107.98105158621802,78.69620811587917,35.937286376953125,23.697618640238264,159.49000549316406,58.91594061372047,108.0434788267245,78.91194324700824,36.10211076452762,1801500.0,7463000.0,42536100,123884200,4074400.0,1278100.0
2012-04-19,23.613073348999023,159.42999267578125,58.27005386352539,107.46601104736328,78.91194915771484,35.937286376953125,23.765252380954504,160.63999938964844,59.42908252421366,108.5818664592935,79.19510057411841,36.15894571356708,23.562347542528634,159.02000427246094,58.05771422915886,106.95880620680882,78.89171964780176,35.76677936172042,23.70607200464833,160.0,58.721281492940136,108.17610734956028,79.0467816959456,35.98275607067615,1837800.0,9914400.0,81110900,198666700,5374300.0,2543700.0
2012-04-20,23.706069946289062,159.5399932861328,58.11082077026367,107.64547729492188,78.92542266845703,36.37491989135742,23.841339826827717,159.91000366210938,58.84517045691568,108.33216484641022,78.96587139728108,36.52269421756,23.663797100780627,159.1999969482422,58.02234644961887,107.58305007144337,78.4265361533463,36.02822108924465,23.773704886558388,159.25,58.58859020193517,107.942003629751,78.58159304285924,36.09074082970619,1648000.0,9148800.0,59906900,143199600,5043300.0,1649700.0
2012-04-23,23.663799285888672,159.07000732421875,57.5799446105957,106.74032592773438,79.49848937988281,35.99981689453125,23.68070842565343,159.17999267578125,57.66841889515372,106.83397273872332,79.8288378966677,36.14190647776383,23.44398530657977,157.8800048828125,57.05793485643955,106.07705884494476,79.4108487300292,35.75542263792202,23.486258155991663,158.1999969482422,57.56224570359097,106.54524527277655,79.62658391265786,36.12485642157272,1026900.0,8876800.0,70514400,171844900,5170100.0,1764500.0
2012-04-24,23.663799285888672,159.3000030517578,57.27029800415039,107.14610290527344,78.93891906738281,36.53974533081055,23.77370708181529,160.17999267578125,57.71267630659192,107.41922059991732,79.39061891488474,36.562480176751656,23.621528049021094,159.2899932861328,57.02256048465108,106.74814263375534,78.9321810403018,36.03390693324916,23.748343372168147,159.6300048828125,57.47378824318546,106.8339786029195,79.28949192981618,36.05663961107602,736800.0,5200600.0,49661500,137484200,4336600.0,2618500.0
2012-04-25,23.79906845092773,159.6199951171875,58.79207992553711,108.61307525634766,78.53437805175781,36.96033477783203,23.81597759017526,159.9600067138672,58.82747100350225,108.65989269461508,79.0939426390963,36.97170437065107,23.60461818721401,157.75999450683594,58.36740049027132,108.09805962185676,77.99504296641403,36.71025577056292,23.78215931168021,159.47999572753906,58.4558748101052,108.19169449839156,78.48044814369418,36.76709506219982,886200.0,15093700.0,57526900,150252200,8859500.0,2191000.0
2012-04-26,23.849794387817383,161.02999877929688,59.13713836669922,109.37000274658205,79.00633239746094,37.05127334594727,23.959702180988906,161.3800048828125,59.26985323021108,109.49485720225508,79.18835683712224,37.13652360903571,23.84134143069122,160.10000610351562,58.70360944604158,108.31656262535206,78.60182449860189,36.75572464647716,23.84134143069122,160.4600067138672,58.78324106421205,108.3789898531886,79.16138930096287,36.89781419992997,851600.0,10918700.0,41799500,136291600,5133000.0,1885400.0
2012-04-27,23.925886154174805,161.3800048828125,59.49103164672852,109.5494613647461,79.0737533569336,37.30702972412109,23.951249865573335,161.97000122070312,59.67682972193754,109.86158556233536,79.12094526212914,37.375234265183565,23.841343674601895,161.14999389648438,59.07519496643147,109.08907400593073,78.73666685024202,36.94896564005766,23.89206948485453,161.77999877929688,59.3848651752703,109.6977245259722,78.89172376294228,37.22745992766255,814400.0,8906600.0,46003800,130725000,3112900.0,2058500.0
2012-04-30,24.018882751464844,161.8800048828125,59.06636047363281,109.14368438720705,79.093994140625,37.21041870117188,24.044246460682444,161.8800048828125,59.42910721848278,109.40900303803636,79.38388880228975,37.30135377459239,23.83288705483531,160.30999755859375,59.02211993760225,108.84716998781724,79.00635348236652,36.96033966086346,23.86670372124782,160.49000549316406,59.31409127502461,109.33096603953815,79.26253742895257,37.25588840599699,1377500.0,8007300.0,37787700,115092200,4198400.0,2165000.0
2012-05-01,24.018882751464844,161.32000732421875,59.163673400878906,109.82261657714844,78.68376159667969,37.61393737792969,24.094972266573357,162.17999267578125,59.83608352413408,110.54051200287137,79.48796900158952,37.90380120878982,23.917431139683025,160.88999938964844,58.91593589476944,108.95645793942576,78.44047204823585,37.21040366716219,23.94279323635633,162.08999633789062,59.00441695060124,109.08130051714964,79.3595647521417,37.25587335361632,1495500.0,7414800.0,37643800,138832200,7214300.0,3024200.0
2012-05-02,23.706069946289062,160.58999633789062,59.33176040649414,109.49488830566406,79.2378921508789,37.55711364746094,23.942791430959616,160.77999877929688,59.37600092535034,109.60413300871626,79.2851981489094,37.636683454390486,23.680706238984,159.75999450683594,58.730125800889205,108.82381029926351,78.9337829001067,37.199045180048685,23.90897476709704,160.74000549316406,58.87169006110469,109.18275207781518,79.2176188882897,37.43775893706661,1311300.0,5632300.0,38299300,121081000,3565700.0,1801900.0
2012-05-03,23.44398307800293,158.97000122070312,58.70359802246094,108.65991973876952,79.2176513671875,37.4263801574707,23.655342467337707,159.47999572753906,59.411405990014245,109.59630445749674,79.31902287766248,37.73897884812894,23.40171184515364,158.3699951171875,58.5531910231569,108.4570401535249,78.77161878348528,37.39228005893642,23.60461666540973,159.16000366210938,59.36716546073327,109.51046849705138,78.82568427653449,37.67645910999729,1624000.0,13172000.0,51297600,143759700,3522900.0,2099900.0
2012-05-04,23.02971839904785,159.47000122070312,57.24374008178711,106.90420532226562,79.8393783569336,37.09673690795898,23.215714077355813,159.97999572753906,58.70358958622407,108.69894983676896,79.87317057454759,37.30134620190377,22.86063185855265,158.57000732421875,57.23489737732733,106.84177808012528,79.33928550325109,36.97170174941836,23.207261120993568,158.82000732421875,58.16388760731007,108.09029910937429,79.39335098904608,37.2786113541067,1968400.0,11389600.0,107554000,193927300,6367300.0,1480000.0
2012-05-07,22.97899436950684,159.0800018310547,57.296836853027344,106.98219299316406,79.8529052734375,37.358184814453125,23.004356465636896,159.33999633789062,57.57110922723478,107.34113458639214,80.05564313144352,37.44343507186563,22.767634968186933,158.4499969482422,56.88100018880517,106.48278719323156,79.75828808587185,36.94328143805433,22.81836077299132,159.30999755859375,56.898692349978575,106.5217937831412,79.9610310998469,36.98306633692308,5352400.0,4927800.0,50267800,127765900,3228200.0,1574000.0
2012-05-08,22.89444923400879,156.0,57.08447647094727,106.55306243896484,80.27864074707031,37.28997421264648,22.89444923400879,156.72999572753906,57.2791239470822,106.72473437805183,80.76521974268276,37.335443900030135,22.590091194085357,154.9199981689453,56.16433243621307,105.28113268303284,80.19078821129445,36.943275434745246,22.83526886236683,156.61000061035156,56.93406951217217,106.34237198521647,80.21106147678366,37.14788469174362,3472300.0,17852300.0,72659700,213377700,6051600.0,1610900.0
2012-05-09,22.71691131591797,154.47000122070312,56.90754318237305,105.92100524902344,80.33267211914062,37.170631408691406,22.77609169588808,154.97999572753906,57.2260560924549,106.59988217288569,80.80573196626978,37.43207569031735,22.57318684490009,153.60000610351562,56.19088913468888,104.9456018955298,80.04207673991398,36.87508268251987,22.62391265451098,154.10000610351562,56.42092773644956,105.42159920830586,80.72463378277665,36.99443739785588,3238300.0,13864000.0,85715300,220752500,5828900.0,2729800.0
2012-05-10,22.725360870361328,154.77000427246094,56.79251480102539,106.13947296142578,80.09618377685547,37.19903564453125,22.818359517840747,155.57000732421875,57.18180302229256,106.7871420846284,80.16376821385235,37.454799389439415,22.70845334471939,154.63999938964844,56.580171782515016,105.89757488426824,79.36632032339433,36.94896103095448,22.784542854012702,155.16000366210938,57.16411086457132,106.65447677769352,79.75828221574561,37.409329701069765,1631300.0,7460100.0,49448900,150600000,6300000.0,2346300.0
2012-05-11,22.556276321411133,153.55999755859375,56.7836799621582,105.8195571899414,80.75849151611328,37.27861404418945,22.7507265901195,154.47000122070312,57.3853147318632,106.80275946245108,80.82607081254787,37.41502314081536,22.547821751570208,153.24000549316406,56.54479527050368,105.4293958570247,80.39355712820274,36.91486512564533,22.590092988230527,153.44000244140625,56.59788188256424,105.47621331189008,80.75173203967887,37.00580452339593,1518900.0,8285600.0,47099900,153032400,5234300.0,2780400.0
2012-05-14,22.260374069213867,151.3300018310547,56.25283432006836,104.64901733398438,81.88712310791016,36.80689239501953,22.387189398815025,152.02999877929688,56.69521268354768,105.81950070798013,81.97498087802131,37.16495663761999,22.243464928588537,151.0,56.16435662232505,104.4929552654728,81.50191525211352,36.78415753793259,22.32800901917078,151.5800018310547,56.29707148140047,104.80507940249596,81.68438511621174,36.87509263004975,5751700.0,13388200.0,46360000,163910000,8789400.0,2759300.0
2012-05-15,22.302642822265625,149.74000549316406,56.0670051574707,104.04817199707033,82.2181625366211,36.6136360168457,22.480185553952943,151.44000244140625,56.863283793498006,105.19524672369648,82.26546852144216,36.84666497177795,22.294189865439574,149.6300048828125,55.9696814255493,103.88431098285132,81.65048556280256,36.51133136232921,22.387186903424148,151.16000366210938,56.40321349272352,104.57879734939334,81.83295003112222,36.82961491873006,8431800.0,13354500.0,66908600,207629300,6766400.0,2525400.0
2012-05-16,22.27728080749512,149.4600067138672,55.68658065795898,103.6502456665039,82.45475769042969,36.21010208129883,22.45482192728213,150.6999969482422,56.4297763565673,104.9924014040256,82.56964300788547,36.78414510407056,22.243462529891367,148.60000610351562,55.57156472698149,103.62683694256388,81.58297086108864,36.14758232950047,22.285735376896056,149.47999572753906,56.26167381316112,104.51640417261642,81.75868115341319,36.78414510407056,1589200.0,16750700.0,52825900,207265500,6462300.0,2051300.0
2012-05-17,22.22655487060547,152.8000030517578,54.50984573364258,102.11299896240234,83.91447448730469,35.152957916259766,22.3871868506292,153.39999389648438,55.7927432684336,103.79849835625085,83.98881324503242,36.2157894356719,22.2096457319048,150.3800048828125,54.5009962790487,102.05837067421676,82.46149670803825,35.152957916259766,22.34491561642174,150.8300018310547,55.70426559788503,103.67364390334888,82.46825618309589,36.198737213358655,1222100.0,18080700.0,62253900,247992900,14863400.0,3341500.0
2012-05-18,22.209646224975582,154.5500030517578,53.802059173583984,101.23904418945312,83.93476867675781,34.7266845703125,22.40409648671761,155.1300048828125,54.81952741086734,102.69044449784693,84.09696518275508,35.437132308396755,22.19273708589952,153.97000122070312,53.75781863602801,101.09078101119508,83.19814554690791,34.61869729464489,22.29419030781167,154.4600067138672,54.67796646589404,102.51096175217864,83.30627139493603,35.26662528487942,2698600.0,12994200.0,79496500,319615900,10137700.0,2888400.0
2012-05-21,22.505550384521484,154.64999389648438,55.306129455566406,102.97916412353516,83.75897979736328,35.482608795166016,22.505550384521484,154.9499969482422,55.35921606263486,103.01818263096878,84.10363542713085,35.54512855498108,22.2941909773558,153.86000061035156,53.83743374412261,101.40290929607544,83.54272316152357,34.75511086593221,22.30264393460344,154.11000061035156,53.90821588688055,101.56678226458595,83.7319470733877,34.8005784024519,851900.0,7542400.0,61473000,177861100,9583500.0,2124900.0
2012-05-22,22.18428421020508,152.0800018310547,55.24420547485352,103.15862274169922,82.82643127441406,35.55080795288086,22.446369435718196,154.4199981689453,55.69543326835443,103.96235389109928,83.04268807319966,35.76678469403564,22.125103831464475,151.5500030517578,54.84606767186653,102.487544976428,82.48852970406352,35.380300912227995,22.361826958971264,153.58999633789062,55.465394643214665,103.24445868516791,82.95483552105728,35.61901033551908,1387300.0,11302700.0,62954800,197531200,12475500.0,1767400.0
2012-05-23,21.939105987548828,151.6199951171875,55.350364685058594,103.21324920654295,83.40087890625,35.60196304321289,21.998286360523533,151.83999633789062,55.48307612741116,103.36151237053532,84.1510157464129,35.687217654209086,21.77001782544034,148.83999633789062,54.297502350307,101.4341150521852,83.36708668243632,34.98245241856969,21.998286360523533,151.5,54.77527164296345,102.41731700903289,83.49549094576494,35.30073384242536,2929100.0,18854500.0,56951100,204958400,11744900.0,2668900.0
2012-05-24,21.947559356689453,151.41000366210938,54.987606048583984,103.41612243652344,83.08324432373047,35.761085510253906,22.065921717406734,152.91000366210938,55.48306742242321,103.65802046542136,83.6576759936327,35.93159465042333,21.837653178035104,150.6199951171875,54.58061558068786,102.54996413212402,82.95484007004595,35.34050179039092,22.065921717406734,152.7100067138672,55.429984203841855,103.49415943600154,83.27922786399716,35.738352837263264,6060000.0,9697100.0,83131200,167357600,10256200.0,1369500.0
2012-05-25,22.02364921569824,152.67999267578125,54.91683578491211,103.08061981201172,83.39411926269531,35.6190071105957,22.04901292465263,152.85000610351562,55.13802491031455,103.66586175967996,83.48873130202011,35.90318620865929,21.972923410333756,151.6300048828125,54.75757934461609,102.8309108657532,83.21840897996236,35.50533720586183,21.98137797998521,151.88999938964844,55.04070115512496,103.37713430222132,83.41439253455499,35.70994650336593,1125700.0,6212900.0,32078900,135465600,4723600.0,1383000.0
2012-05-29,21.93065071105957,151.02000427246094,55.61580276489258,104.3291244506836,83.13729095458984,36.12485504150391,22.19273590258728,153.6199951171875,55.872382999747856,104.50859530654932,83.6711759957279,36.158955152583424,21.87147033999307,150.25,55.102642295182015,102.35490931582818,83.12377716188873,35.74973864282497,22.13355553152078,153.47000122070312,55.43000468106443,103.9077555050037,83.38733994529042,35.83499108863865,1472900.0,11243100.0,44216700,152883500,5874100.0,1423600.0
2012-05-30,21.52483940124512,151.91000366210938,55.14689254760742,102.81529998779295,85.24580383300781,35.26662063598633,21.643201755612434,152.3800048828125,55.34153674708365,104.32132877531976,85.36744859897533,35.92591596329475,21.474113599398645,148.52999877929688,54.57179928191839,102.60462146175036,84.6781316958051,35.26662063598633,21.643201755612434,149.74000549316406,55.111501465855625,103.43956044003032,84.69164548937104,35.87476364617107,1629900.0,16764800.0,56431800,162370400,17170800.0,1484000.0
2012-05-31,21.33884620666504,151.6199951171875,54.907989501953125,102.5889892578125,86.23246002197266,35.53375244140625,21.53329648019477,152.7100067138672,55.21765292634053,103.35370189363604,87.23265071033732,35.81224672580356,21.288120398906056,150.6199951171875,54.49215286770872,101.70722111521152,85.60396303846558,34.965394281117824,21.53329648019477,152.02999877929688,55.076092021609405,102.7762709245913,85.84725252601461,35.33482578443671,2427200.0,10114300.0,55260100,196186000,31174500.0,2127000.0
2012-06-01,20.899219512939453,157.5,53.44813537597656,100.0061264038086,88.27967834472656,34.66416931152344,21.102124368885143,158.30999755859375,54.25326358586653,102.61240048629054,88.29322522053282,35.124538089032875,20.78931332067304,154.8699951171875,53.43043984250802,100.0061264038086,87.04040270603852,34.590282134743504,21.04294398746904,155.41000366210938,53.91705520012013,100.98152945025622,87.27064792855185,35.01086600970557,3989700.0,27399400.0,71430800,253240900,23526000.0,3453800.0
2012-06-04,21.017580032348636,157.32000732421875,53.855125427246094,99.95929718017578,87.58208465576172,34.42546463012695,21.04294212926195,157.44000244140625,53.93475364461334,100.45870300481955,88.15769719009626,34.74374608243311,20.82312815159545,156.16000366210938,53.12077931159536,99.21018248982308,87.31797764983664,34.181070369414456,20.882310140329917,157.25999450683594,53.598548615798826,100.18558542129718,87.56853779223937,34.64712403679293,4474300.0,11462100.0,74119500,202545800,11681200.0,3573700.0
2012-06-05,20.941490173339844,157.13999938964844,54.07632446289063,100.71622467041016,86.41058349609375,35.13591003417969,21.04294178441918,157.27000427246094,54.18249768890524,100.86447593470972,87.11487101193894,35.1984297942589,20.90767189461721,156.4199981689453,53.6427956027731,99.709602038781,86.40381006005755,34.2720051555071,20.95839931270116,156.9199981689453,53.66933722173739,99.76422437232642,87.0403787153945,34.27768995266786,2129000.0,8095300.0,47916900,164149400,12482800.0,2871000.0
2012-06-06,21.33039093017578,157.2100067138672,55.314979553222656,102.97916412353516,84.68374633789062,35.914554595947266,21.406480445566437,159.1999969482422,55.35921670542084,103.0259815697448,86.4106008779966,35.914554595947266,21.178211899394476,156.58999633789062,54.43022300894541,101.38729951174663,84.68374633789062,35.23820910493822,21.203575608706124,158.89999389648438,54.48330961663026,101.41851908040424,86.38351229502072,35.41440093098414,4778400.0,15771600.0,58781800,184202800,20806700.0,6758200.0
2012-06-07,21.18666648864746,154.5,55.09379196166992,103.04158782958984,84.81234741210938,35.658809661865234,21.60093073251957,157.83999633789062,55.8989203045303,104.19646178810736,85.15094669691759,36.301053141305424,21.169758961635115,153.19000244140625,55.049554808231576,102.83089742207623,84.23672966125842,35.60765731527912,21.592477775285552,157.82000732421875,55.8989203045303,104.14964434349908,84.41280273601092,36.23853336568735,2158300.0,18921600.0,38414800,184772700,18898200.0,2191500.0
2012-06-08,21.254301071166992,154.72999572753906,55.624637603759766,103.86095428466795,84.79206848144531,36.16462326049805,21.254301071166992,154.8300018310547,55.6954197404809,103.8843630127091,85.97039304898068,36.16462326049805,20.949944627069208,153.0,54.819509361486105,102.44856022110456,84.35866162518823,35.579212995782534,21.017579571595856,153.02000427246094,55.00530740776202,102.77630622723878,85.83495534388182,35.63605010154389,1569600.0,11074800.0,39730800,143915400,11239600.0,1696000.0
2012-06-11,20.865402221679688,155.36000061035156,54.68680953979492,102.54217529296876,85.17807006835938,35.35187911987305,21.279666491796707,155.39999389648438,56.075877204910505,104.75828817780037,85.46926577895837,36.52837820725706,20.84003851073784,153.5500030517578,54.65141846391304,102.440729565012,84.49409778688411,35.306409424919295,21.26275735116881,154.8300018310547,56.04933221045971,104.6958609534251,84.5076446571169,36.465862796981625,4247700.0,9166600.0,51008900,169756100,10693800.0,2074000.0
2012-06-12,20.96685218811035,156.4600067138672,55.350364685058594,103.72045135498048,84.39932250976562,35.687217712402344,21.05139627204311,157.0399932861328,55.376906298513504,103.79067751293184,85.07652161407235,35.72700261943483,20.907671813120704,155.4499969482422,54.57177806462712,102.34708822568456,84.31128848618863,35.175694381820705,21.042941702395407,155.49000549316406,54.94337415330791,102.83868323811912,84.62957289187186,35.516710658246744,2263800.0,13241100.0,48802600,181931800,10921700.0,1951500.0
2012-06-13,20.80622100830078,157.1199951171875,54.96992874145508,103.05722045898438,85.23224639892578,35.505332946777344,21.00912585007172,157.64999389648438,55.60695120116473,104.06383146153574,85.5166686716816,35.954334220090345,20.76394815842496,156.4199981689453,54.78412728958944,102.70606573302602,84.22998984261184,35.35755861936662,20.8400376756571,157.61000061035156,55.19111789241449,103.41616221840184,84.54827412400783,35.57353531505926,1510800.0,10109800.0,50840100,172223900,11100000.0,1600500.0
2012-06-14,21.0513973236084,157.75,55.17342376708984,104.14966583251952,85.1238784790039,36.02253723144531,21.093670173958543,157.94000244140625,55.394612923708976,104.56323588759231,85.51665498324382,36.164626757417125,20.789312101614943,156.24000549316406,54.677958841234656,102.9869807888216,84.77851084591846,35.516698865883924,20.848492479560782,157.63999938964844,54.96108069170085,103.26789742120869,85.29317816187115,35.54511633745547,2601200.0,11502400.0,65170600,230615500,7688200.0,1532600.0
2012-06-15,21.017580032348636,157.83999633789062,55.85891342163086,105.2148208618164,85.59793090820312,36.24420547485352,21.11903164509052,158.4600067138672,55.938724670993935,105.3089409215795,85.90266830709193,36.289673006947375,20.9837617530718,157.4199981689453,55.30023467608934,104.39908575076944,85.42185777035206,35.93729150279003,21.017580032348636,157.75,55.32683729826504,104.61870720253098,85.71982690108203,36.15895087101989,1627200.0,13099300.0,41536100,169444500,6421400.0,1319900.0
2012-06-18,21.03448486328125,157.92999267578125,56.38211441040039,105.41876220703124,86.05846405029297,36.54542541503906,21.09366684442988,158.2100067138672,56.52400068662931,105.67760436577892,86.2345320987461,36.73298028147444,20.82312548252561,156.5399932861328,55.53966316530059,104.54027631198902,85.50316098732876,36.01116744486891,20.86539832620321,157.4600067138672,55.62834081938029,104.77558845343896,86.10586778127944,36.07936980578558,1065800.0,6733000.0,32191200,131360900,6698400.0,1754000.0
2012-06-19,21.21202850341797,157.16000366210938,56.967384338378906,106.43843841552734,84.93425750732422,36.69320297241211,21.2712088745942,158.13999938964844,57.20682141300187,106.86984200631152,85.5775993555791,36.92623190924808,21.16130270134465,156.97000122070312,56.62153680007496,105.39523044816646,84.87331210588336,36.40334342064924,21.21202850341797,158.0,56.66587900372228,105.95213544144652,85.51664878752231,36.72162261610439,1738200.0,6945900.0,36476500,137382600,8227900.0,2485300.0
2012-06-20,20.865402221679688,155.97000122070312,57.011714935302734,106.265869140625,85.35416412353516,36.67615509033203,21.12748745123445,157.3699951171875,57.26001498756873,106.7521840473058,85.67244848594993,36.84097949379431,20.84849308105179,154.25999450683594,56.58605625306053,105.31679327937982,84.03362294968353,36.46018052867236,21.12748745123445,156.0,57.09152276681581,106.446281881582,84.35868074887394,36.73867484117045,6226300.0,16970200.0,51389700,206451800,13720300.0,2001800.0
2012-06-21,20.41731834411621,152.02000427246094,55.59285736083984,103.8813934326172,85.80787658691406,36.07938003540039,20.806220490574965,154.22999572753906,57.02945604512523,106.50117195303378,86.1735646324605,36.795510448355365,20.39195624736615,151.8000030517578,55.5307823387484,103.79511272836535,85.25257366588826,36.02254507987437,20.789311351045388,153.72999572753906,56.96738102303379,106.39136123566512,85.29320394874303,36.75004508567204,1815100.0,14447500.0,42492700,205272200,9776600.0,3072600.0
2012-06-22,20.620222091674805,152.63999938964844,56.17816162109375,104.6814193725586,84.66336822509766,36.08507537841797,20.63713123031124,152.6999969482422,56.24910646565929,104.87751073721174,85.47600965971806,36.33515229118294,20.51031591562642,151.2100067138672,55.628352607056335,104.02254329128904,84.65659995893864,35.84636372558826,20.535679623581068,152.0399932861328,55.77910871033992,104.4225773350004,85.2593063104757,36.23853023681145,2906300.0,6755200.0,29504200,130029200,7830400.0,2204200.0
2012-06-25,20.83158302307129,153.75999450683594,55.09625244140625,103.00286865234376,85.89591217041016,35.90111541748047,20.83158302307129,154.16000366210938,55.734738811219216,103.61467269842902,86.01780818783702,36.01572217481663,20.577952374999505,152.25,54.93663000324434,102.63421596195056,85.5099089763281,35.63751419204948,20.628678182104995,152.5800018310547,55.71700599172096,103.57545203527668,85.57085956835051,35.712010333105006,1377600.0,6183600.0,33136400,146375700,6113800.0,3700200.0
2012-06-26,20.975305557250977,152.6199951171875,55.44211196899414,103.52059936523438,85.55728912353516,36.021461486816406,21.009123833906227,153.3000030517578,55.60173444181787,103.83435287975162,85.9703807817445,36.21056442543437,20.77240073495204,152.1300048828125,55.03418937526037,102.69701284627668,85.28641375198902,35.780782436048526,20.88230852153741,153.02999877929688,55.28248949617042,103.3009778893087,85.40153630155778,35.98707814071121,1480400.0,6123400.0,30611100,141634000,5359700.0,2121600.0
2012-06-27,21.093669891357425,152.8300018310547,55.77909469604492,104.45399475097656,85.69276428222656,36.16472625732422,21.203576075706614,153.4499969482422,56.02739482396704,104.65792555540496,85.86206403657742,36.24495188803033,21.026034944247684,152.14999389648438,55.5928662172678,103.51275816123164,85.34739133669763,35.969891645901754,21.110577418726603,153.3000030517578,55.65494124924833,103.8657203863269,85.70630598926249,36.11315232530108,1140500.0,4840700.0,35705800,108088000,5860700.0,1694800.0
2012-06-28,20.865402221679688,151.0500030517578,55.158329010009766,104.15591430664062,85.9026870727539,36.56011962890625,21.042943360639377,152.16000366210938,55.39776267398901,104.31279701881112,86.32932572433884,36.56585127940004,20.71322318111743,150.14999389648438,54.57304784789434,102.97152642796507,85.86205678845745,35.838086871565466,20.992217551300097,151.89999389648438,55.36229026832509,103.76373146315557,86.20742970483144,36.027189804161125,997600.0,8755600.0,49793400,169242100,5257800.0,1726500.0
2012-06-29,21.770017623901367,155.19000244140625,56.89646530151367,106.75220489501952,84.7853012084961,37.49417495727539,21.871470842736088,155.9499969482422,56.89646530151367,106.88554566319868,85.07649694557863,37.51709718436141,21.330389696524595,154.52000427246094,56.054010510325625,105.77174750975476,84.3992980376302,37.04720245901751,21.398024638233004,155.1300048828125,56.222502821697766,106.04626839654452,84.6701786341331,37.22484425397442,12446600.0,10378200.0,44761300,212250900,8881900.0,2215800.0
2012-07-02,21.727746963500977,155.08999633789062,57.06492233276367,107.07379150390624,85.66011810302734,37.9067611694336,21.73619992046145,155.5500030517578,57.09152494428265,107.18360225814476,86.33198732432422,37.91822009544151,21.49102385500157,154.33999633789062,56.63926363428687,106.29727687338912,85.083260481601,37.436866507699534,21.6939286854821,154.6699981689453,56.97624470581066,107.05026148288904,85.13754912599568,37.7864227724981,3837000.0,3654200.0,33425600,129524500,7818500.0,3891600.0
